ip,cn,id,name,country,dns,port_forward,protocol,offline
172.98.71.246,montreal405,ca,CA Montreal,CA,ca-montreal.privacy.network,True,ikev2,
172.98.71.194,montreal405,ca,CA Montreal,CA,ca-montreal.privacy.network,True,meta,
172.98.71.239,montreal405,ca,CA Montreal,CA,ca-montreal.privacy.network,True,ovpntcp,
172.98.71.223,montreal405,ca,CA Montreal,CA,ca-montreal.privacy.network,True,ovpnudp,
172.98.71.211,montreal405,ca,CA Montreal,CA,ca-montreal.privacy.network,True,wg,
208.78.42.19,vancouver408,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ikev2,
66.115.146.202,vancouver408,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,meta,
208.78.42.20,vancouver408,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ovpntcp,
208.78.42.60,vancouver408,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,ovpnudp,
208.78.42.54,vancouver408,ca_vancouver,CA Vancouver,CA,ca-vancouver.privacy.network,True,wg,
154.6.86.43,michigan402,us_michigan-pf,US Michigan,US,us-michigan-pf.privacy.network,False,ikev2,
154.6.86.29,michigan402,us_michigan-pf,US Michigan,US,us-michigan-pf.privacy.network,False,meta,
154.6.86.50,michigan402,us_michigan-pf,US Michigan,US,us-michigan-pf.privacy.network,False,ovpntcp,
154.6.86.30,michigan402,us_michigan-pf,US Michigan,US,us-michigan-pf.privacy.network,False,ovpnudp,
154.6.86.46,michigan402,us_michigan-pf,US Michigan,US,us-michigan-pf.privacy.network,False,wg,
37.19.221.50,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,ikev2,
37.19.221.28,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,meta,
37.19.221.52,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,ovpntcp,
37.19.221.33,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,ovpnudp,
37.19.221.46,houston433,us_houston,US Houston,US,us-houston.privacy.network,False,wg,
185.253.160.8,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,ikev2,
185.253.160.2,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,meta,
185.253.160.13,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,ovpntcp,
185.253.160.8,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,ovpnudp,
185.253.160.13,armenia403,yerevan,Armenia,AM,yerevan.privacy.network,True,wg,
154.6.80.132,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ikev2,
154.6.80.130,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,meta,
154.6.80.136,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ovpntcp,
154.6.80.136,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,ovpnudp,
154.6.80.132,kentucky401,us_kentucky-pf,US Kentucky,US,us-kentucky-pf.privacy.network,False,wg,
154.6.92.133,southdakota401,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,ikev2,
154.6.92.130,southdakota401,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,meta,
154.6.92.139,southdakota401,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,ovpntcp,
154.6.92.141,southdakota401,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,ovpnudp,
154.6.92.159,southdakota401,us_south_dakota-pf,US South Dakota,US,us-south-dakota-pf.privacy.network,False,wg,
176.125.230.12,malta403,malta,Malta,MT,malta.privacy.network,True,ikev2,
176.125.230.2,malta403,malta,Malta,MT,malta.privacy.network,True,meta,
176.125.230.8,malta403,malta,Malta,MT,malta.privacy.network,True,ovpntcp,
176.125.230.4,malta403,malta,Malta,MT,malta.privacy.network,True,ovpnudp,
176.125.230.10,malta403,malta,Malta,MT,malta.privacy.network,True,wg,
154.6.86.155,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ikev2,
154.6.86.130,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,meta,
154.6.86.140,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpntcp,
154.6.86.144,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,ovpnudp,
154.6.86.135,minnesota401,us_minnesota-pf,US Minnesota,US,us-minnesota-pf.privacy.network,False,wg,
166.0.218.213,mumbai414,in,India,IN,in.privacy.network,True,ikev2,
166.0.218.129,mumbai414,in,India,IN,in.privacy.network,True,meta,
166.0.218.192,mumbai414,in,India,IN,in.privacy.network,True,ovpntcp,
166.0.218.210,mumbai414,in,India,IN,in.privacy.network,True,ovpnudp,
166.0.218.197,mumbai414,in,India,IN,in.privacy.network,True,wg,
91.90.120.165,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,ikev2,
91.90.120.160,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,meta,
91.90.120.168,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,ovpntcp,
91.90.120.174,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,ovpnudp,
91.90.120.174,greenland405,greenland,Greenland,GL,greenland.privacy.network,True,wg,
188.126.89.22,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,ikev2,
188.126.89.2,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,meta,
188.126.89.8,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,ovpntcp,
188.126.89.19,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,ovpnudp,
188.126.89.13,helsinki401,fi_2,FI Streaming Optimized,FI,fi-2.privacy.network,True,wg,
95.181.234.35,qatar402,qatar,Qatar,QA,qatar.privacy.network,True,ikev2,
95.181.234.26,qatar402,qatar,Qatar,QA,qatar.privacy.network,True,meta,
95.181.234.33,qatar402,qatar,Qatar,QA,qatar.privacy.network,True,ovpntcp,
95.181.234.37,qatar402,qatar,Qatar,QA,qatar.privacy.network,True,ovpnudp,
95.181.234.35,qatar402,qatar,Qatar,QA,qatar.privacy.network,True,wg,
195.80.150.187,slovenia401,slovenia,Slovenia,SI,slovenia.privacy.network,True,ikev2,
195.80.150.178,slovenia401,slovenia,Slovenia,SI,slovenia.privacy.network,True,meta,
195.80.150.190,slovenia401,slovenia,Slovenia,SI,slovenia.privacy.network,True,ovpntcp,
195.80.150.183,slovenia401,slovenia,Slovenia,SI,slovenia.privacy.network,True,ovpnudp,
195.80.150.185,slovenia401,slovenia,Slovenia,SI,slovenia.privacy.network,True,wg,
154.6.92.24,oregon401,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,ikev2,
154.6.92.2,oregon401,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,meta,
154.6.92.17,oregon401,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,ovpntcp,
154.6.92.7,oregon401,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,ovpnudp,
154.6.92.7,oregon401,us_oregon-pf,US Oregon,US,us-oregon-pf.privacy.network,False,wg,
188.241.177.244,saopaolo401,br,Brazil,BR,br.privacy.network,True,ikev2,
188.241.177.242,saopaolo401,br,Brazil,BR,br.privacy.network,True,meta,
188.241.177.246,saopaolo401,br,Brazil,BR,br.privacy.network,True,ovpntcp,
188.241.177.246,saopaolo401,br,Brazil,BR,br.privacy.network,True,ovpnudp,
188.241.177.252,saopaolo401,br,Brazil,BR,br.privacy.network,True,wg,
86.107.104.232,hongkong402,hk,Hong Kong,HK,hk.privacy.network,True,ikev2,
86.107.104.226,hongkong402,hk,Hong Kong,HK,hk.privacy.network,True,meta,
86.107.104.235,hongkong402,hk,Hong Kong,HK,hk.privacy.network,True,ovpntcp,
86.107.104.236,hongkong402,hk,Hong Kong,HK,hk.privacy.network,True,ovpnudp,
86.107.104.231,hongkong402,hk,Hong Kong,HK,hk.privacy.network,True,wg,
149.57.16.37,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ikev2,
149.57.16.33,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,meta,
149.57.16.40,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ovpntcp,
149.57.16.40,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,ovpnudp,
149.57.16.57,baltimore402,us-baltimore,US Baltimore,US,us-baltimore.privacy.network,False,wg,
212.102.35.136,amsterdam416,nl_amsterdam,Netherlands,NL,nl-amsterdam.privacy.network,True,ikev2,
212.102.35.130,amsterdam416,nl_amsterdam,Netherlands,NL,nl-amsterdam.privacy.network,True,meta,
212.102.35.149,amsterdam416,nl_amsterdam,Netherlands,NL,nl-amsterdam.privacy.network,True,ovpntcp,
212.102.35.154,amsterdam416,nl_amsterdam,Netherlands,NL,nl-amsterdam.privacy.network,True,ovpnudp,
212.102.35.150,amsterdam416,nl_amsterdam,Netherlands,NL,nl-amsterdam.privacy.network,True,wg,
146.70.38.102,buenosaires411,ar,Argentina,AR,ar.privacy.network,True,ikev2,
146.70.38.101,buenosaires411,ar,Argentina,AR,ar.privacy.network,True,meta,
146.70.38.114,buenosaires411,ar,Argentina,AR,ar.privacy.network,True,ovpntcp,
146.70.38.109,buenosaires411,ar,Argentina,AR,ar.privacy.network,True,ovpnudp,
146.70.38.110,buenosaires411,ar,Argentina,AR,ar.privacy.network,True,wg,
185.225.31.30,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,ikev2,
185.225.31.18,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,meta,
185.225.31.20,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,ovpntcp,
185.225.31.19,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,ovpnudp,
185.225.31.22,macedonia402,mk,North Macedonia,MK,mk.privacy.network,True,wg,
156.146.62.145,zurich406,swiss,Switzerland,CH,swiss.privacy.network,True,ikev2,
156.146.62.129,zurich406,swiss,Switzerland,CH,swiss.privacy.network,True,meta,
156.146.62.153,zurich406,swiss,Switzerland,CH,swiss.privacy.network,True,ovpntcp,
212.102.37.46,zurich406,swiss,Switzerland,CH,swiss.privacy.network,True,ovpnudp,
212.102.37.48,zurich406,swiss,Switzerland,CH,swiss.privacy.network,True,wg,
191.96.37.213,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,ikev2,
191.96.37.188,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,meta,
191.96.37.211,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,ovpntcp,
191.96.37.196,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,ovpnudp,
191.96.37.194,seattle418,us_seattle,US Seattle,US,us-seattle.privacy.network,False,wg,
154.6.81.132,louisiana401,us_louisiana-pf,US Louisiana,US,us-louisiana-pf.privacy.network,False,ikev2,
154.6.81.130,louisiana401,us_louisiana-pf,US Louisiana,US,us-louisiana-pf.privacy.network,False,meta,
154.6.81.149,louisiana401,us_louisiana-pf,US Louisiana,US,us-louisiana-pf.privacy.network,False,ovpntcp,
154.6.81.136,louisiana401,us_louisiana-pf,US Louisiana,US,us-louisiana-pf.privacy.network,False,ovpnudp,
154.6.81.132,louisiana401,us_louisiana-pf,US Louisiana,US,us-louisiana-pf.privacy.network,False,wg,
188.241.82.26,andorra404,ad,Andorra,AD,ad.privacy.network,True,ikev2,
188.241.82.15,andorra404,ad,Andorra,AD,ad.privacy.network,True,meta,
188.241.82.17,andorra404,ad,Andorra,AD,ad.privacy.network,True,ovpntcp,
188.241.82.21,andorra404,ad,Andorra,AD,ad.privacy.network,True,ovpnudp,
188.241.82.20,andorra404,ad,Andorra,AD,ad.privacy.network,True,wg,
154.6.83.3,tennessee401,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,ikev2,
154.6.83.2,tennessee401,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,meta,
154.6.83.9,tennessee401,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,ovpntcp,
154.6.83.20,tennessee401,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,ovpnudp,
154.6.83.17,tennessee401,us_tennessee-pf,US Tennessee,US,us-tennessee-pf.privacy.network,False,wg,
37.46.115.29,belgrade402,rs,Serbia,RS,rs.privacy.network,True,ikev2,
37.46.115.15,belgrade402,rs,Serbia,RS,rs.privacy.network,True,meta,
37.46.115.24,belgrade402,rs,Serbia,RS,rs.privacy.network,True,ovpntcp,
37.46.115.23,belgrade402,rs,Serbia,RS,rs.privacy.network,True,ovpnudp,
37.46.115.30,belgrade402,rs,Serbia,RS,rs.privacy.network,True,wg,
188.215.235.110,cambodia401,cambodia,Cambodia,KH,cambodia.privacy.network,True,ikev2,
188.215.235.98,cambodia401,cambodia,Cambodia,KH,cambodia.privacy.network,True,meta,
188.215.235.103,cambodia401,cambodia,Cambodia,KH,cambodia.privacy.network,True,ovpntcp,
188.215.235.101,cambodia401,cambodia,Cambodia,KH,cambodia.privacy.network,True,ovpnudp,
188.215.235.101,cambodia401,cambodia,Cambodia,KH,cambodia.privacy.network,True,wg,
149.57.16.140,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,ikev2,
149.57.16.129,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,meta,
149.57.16.139,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,ovpntcp,
149.57.16.149,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,ovpnudp,
149.57.16.154,wilmington401,us-wilmington,US Wilmington,US,us-wilmington.privacy.network,False,wg,
154.47.20.145,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ikev2,
154.47.20.129,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,meta,
154.47.20.130,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ovpntcp,
154.47.20.133,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,ovpnudp,
154.47.20.154,tokyo401,japan_2,JP Streaming Optimized,JP,japan-2.privacy.network,True,wg,
46.246.122.110,oslo403,no,Norway,NO,no.privacy.network,True,ikev2,
46.246.122.98,oslo403,no,Norway,NO,no.privacy.network,True,meta,
46.246.122.107,oslo403,no,Norway,NO,no.privacy.network,True,ovpntcp,
46.246.122.118,oslo403,no,Norway,NO,no.privacy.network,True,ovpnudp,
46.246.122.100,oslo403,no,Norway,NO,no.privacy.network,True,wg,
154.6.88.19,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,ikev2,
154.6.88.2,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,meta,
154.6.88.22,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,ovpntcp,
154.6.88.5,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,ovpnudp,
154.6.88.7,wisconsin401,us_wisconsin-pf,US Wisconsin,US,us-wisconsin-pf.privacy.network,False,wg,
154.6.82.3,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,ikev2,
154.6.82.2,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,meta,
154.6.82.19,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,ovpntcp,
154.6.82.20,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,ovpnudp,
154.6.82.13,northcarolina401,us_north_carolina-pf,US North Carolina,US,us-north-carolina-pf.privacy.network,False,wg,
146.70.59.40,lisbon404,pt,Portugal,PT,pt.privacy.network,True,ikev2,
146.70.59.35,lisbon404,pt,Portugal,PT,pt.privacy.network,True,meta,
146.70.59.43,lisbon404,pt,Portugal,PT,pt.privacy.network,True,ovpntcp,
146.70.59.46,lisbon404,pt,Portugal,PT,pt.privacy.network,True,ovpnudp,
146.70.59.41,lisbon404,pt,Portugal,PT,pt.privacy.network,True,wg,
212.102.39.204,prague403,czech,Czech Republic,CZ,czech.privacy.network,True,ikev2,
212.102.39.65,prague403,czech,Czech Republic,CZ,czech.privacy.network,True,meta,
212.102.39.199,prague403,czech,Czech Republic,CZ,czech.privacy.network,True,ovpntcp,
212.102.39.66,prague403,czech,Czech Republic,CZ,czech.privacy.network,True,ovpnudp,
212.102.39.199,prague403,czech,Czech Republic,CZ,czech.privacy.network,True,wg,
188.214.125.132,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,ikev2,
188.214.125.130,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,meta,
188.214.125.131,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,ovpntcp,
188.214.125.141,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,ovpnudp,
188.214.125.139,philippines401,philippines,Philippines,PH,philippines.privacy.network,True,wg,
77.81.142.55,mexico406,mexico,Mexico,MX,mexico.privacy.network,True,ikev2,
77.81.142.45,mexico406,mexico,Mexico,MX,mexico.privacy.network,True,meta,
77.81.142.54,mexico406,mexico,Mexico,MX,mexico.privacy.network,True,ovpntcp,
77.81.142.47,mexico406,mexico,Mexico,MX,mexico.privacy.network,True,ovpnudp,
77.81.142.54,mexico406,mexico,Mexico,MX,mexico.privacy.network,True,wg,
196.196.53.62,riga407,lv,Latvia,LV,lv.privacy.network,True,ikev2,
196.196.53.50,riga407,lv,Latvia,LV,lv.privacy.network,True,meta,
196.196.53.58,riga407,lv,Latvia,LV,lv.privacy.network,True,ovpntcp,
196.196.53.62,riga407,lv,Latvia,LV,lv.privacy.network,True,ovpnudp,
196.196.53.51,riga407,lv,Latvia,LV,lv.privacy.network,True,wg,
138.199.59.212,warsaw413,poland,Poland,PL,poland.privacy.network,True,ikev2,
138.199.59.193,warsaw413,poland,Poland,PL,poland.privacy.network,True,meta,
138.199.59.195,warsaw413,poland,Poland,PL,poland.privacy.network,True,ovpntcp,
138.199.59.198,warsaw413,poland,Poland,PL,poland.privacy.network,True,ovpnudp,
138.199.59.205,warsaw413,poland,Poland,PL,poland.privacy.network,True,wg,
31.171.154.69,tirana403,al,Albania,AL,al.privacy.network,True,ikev2,
31.171.154.66,tirana403,al,Albania,AL,al.privacy.network,True,meta,
31.171.154.72,tirana403,al,Albania,AL,al.privacy.network,True,ovpntcp,
31.171.154.67,tirana403,al,Albania,AL,al.privacy.network,True,ovpnudp,
31.171.154.74,tirana403,al,Albania,AL,al.privacy.network,True,wg,
176.125.228.38,algiers405,dz,Algeria,DZ,dz.privacy.network,True,ikev2,
176.125.228.27,algiers405,dz,Algeria,DZ,dz.privacy.network,True,meta,
176.125.228.31,algiers405,dz,Algeria,DZ,dz.privacy.network,True,ovpntcp,
176.125.228.38,algiers405,dz,Algeria,DZ,dz.privacy.network,True,ovpnudp,
176.125.228.39,algiers405,dz,Algeria,DZ,dz.privacy.network,True,wg,
138.199.54.51,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,ikev2,
138.199.54.49,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,meta,
138.199.54.56,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,ovpntcp,
138.199.54.55,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,ovpnudp,
138.199.54.61,milano406,italy_2,IT Streaming Optimized,IT,italy-2.privacy.network,True,wg,
178.175.128.44,chisinau402,md,Moldova,MD,md.privacy.network,True,ikev2,
178.175.128.34,chisinau402,md,Moldova,MD,md.privacy.network,True,meta,
178.175.128.39,chisinau402,md,Moldova,MD,md.privacy.network,True,ovpntcp,
178.175.128.39,chisinau402,md,Moldova,MD,md.privacy.network,True,ovpnudp,
178.175.128.45,chisinau402,md,Moldova,MD,md.privacy.network,True,wg,
212.102.63.154,london402,uk,UK London,GB,uk-london.privacy.network,True,ikev2,
212.102.63.129,london402,uk,UK London,GB,uk-london.privacy.network,True,meta,
212.102.63.140,london402,uk,UK London,GB,uk-london.privacy.network,True,ovpntcp,
212.102.63.134,london402,uk,UK London,GB,uk-london.privacy.network,True,ovpnudp,
212.102.63.147,london402,uk,UK London,GB,uk-london.privacy.network,True,wg,
191.101.157.97,berlin419,de_berlin,DE Berlin,DE,de-berlin.privacy.network,True,ikev2,
191.101.157.90,berlin419,de_berlin,DE Berlin,DE,de-berlin.privacy.network,True,meta,
191.101.157.94,berlin419,de_berlin,DE Berlin,DE,de-berlin.privacy.network,True,ovpntcp,
191.101.157.101,berlin419,de_berlin,DE Berlin,DE,de-berlin.privacy.network,True,ovpnudp,
191.101.157.107,berlin419,de_berlin,DE Berlin,DE,de-berlin.privacy.network,True,wg,
223.252.34.62,brisbane401,au_brisbane-pf,AU Brisbane,AU,au-brisbane-pf.privacy.network,True,ikev2,
223.252.34.34,brisbane401,au_brisbane-pf,AU Brisbane,AU,au-brisbane-pf.privacy.network,True,meta,
223.252.34.60,brisbane401,au_brisbane-pf,AU Brisbane,AU,au-brisbane-pf.privacy.network,True,ovpntcp,
